wavelength_nm,Re_eps_parallel_nominal_design,Im_eps_parallel_nominal_design,Re_eps_perpendicular_nominal_design,Im_eps_perpendicular_nominal_design,real_part_product_nominal_design,Re_eps_parallel_secondary_sensitivity,Im_eps_parallel_secondary_sensitivity,Re_eps_perpendicular_secondary_sensitivity,Im_eps_perpendicular_secondary_sensitivity,real_part_product_secondary_sensitivity
457.70459,-6.378261167477749,3.3805262926583333,6.004572366027371,0.26812581607785874,-38.298730749542365,-8.224399323560181,4.034437995523954,7.255451994176424,0.4682112788653244,-59.671734473027946
459.289307,-6.4381878115514155,3.4016722476833334,5.998986166281803,0.2655083389052586,-38.62259961742106,-8.295798794508151,4.059674315853655,7.246510319552662,0.46334131830922964,-60.115591573335855
460.874023,-6.498160484755,3.4231500303808335,5.993518038554138,0.2629570717028808,-38.94684208279879,-8.367260091849511,4.085306650902368,7.237736994012639,0.4585962067151567,-60.5600279053048
462.45874,-6.55816507947917,3.444947316596667,5.988154108904836,0.2604692406437521,-39.2713031675594,-8.438765000885576,4.111320292594625,7.229115179042995,0.45397076833749095,-61.00480416027869
464.043457,-6.618210171926083,3.4670492460125,5.982828378778037,0.2580370851883399,-39.59561563331684,-8.510317562524763,4.137697506108177,7.220562629920137,0.44945082612343285,-61.449280960719335
465.628174,-6.678285216336084,3.4894414629150003,5.977556321198124,0.2556599266078743,-39.91982600967374,-8.581906567322347,4.164421158833984,7.212099150210527,0.44503505993590564,-61.89356106137164
467.21283,-6.73838788743267,3.5121093683174998,5.9723237179092274,0.25333458638981093,-40.24383380058639,-8.653527864099857,4.191473827832121,7.203707305528948,0.44071762320666846,-62.33748189321445
468.797546,-6.798511354448083,3.53503888112,5.967145665546051,0.2510603088412393,-40.56770756086049,-8.725174676772854,4.218838708226682,7.195406232196551,0.43649705590756294,-62.78117624625492
470.382263,-6.858647005493502,3.558225812708334,5.962007595085649,0.24883488961848493,-40.8913055387637,-8.796835351741063,4.2465108011794115,7.187177809674268,0.4323692055456681,-63.2244198353915
471.96698,-6.918794063846004,3.5816447943400007,5.956924776045948,0.24665683238317077,-41.21473577928389,-8.868510337787695,4.2744598307481105,7.179041508824857,0.4283313544967067,-63.66740383642021
473.551697,-6.978950826550667,3.605296682333334,5.951882009645203,0.24452393622966156,-41.53789187074544,-8.940196226915829,4.302686818892949,7.1709781058884925,0.4243793390433627,-64.10995140556031
475.136383,-7.039107169159417,3.6291619228274996,5.946894549912284,0.24243557705345858,-41.86082806052262,-9.011882311766776,4.331168429354339,7.163006978341953,0.4205119729801626,-64.55217588718183
476.7211,-7.099279345713752,3.6532324088600006,5.941946855963377,0.24038837875365812,-42.18354058786957,-9.08358661509014,4.359894987000451,7.155108376989166,0.41672305632141665,-64.99404668273812
478.305756,-7.159449148986083,3.6774984168725,5.937046705795312,0.23838218398156844,-42.50598398529687,-9.15528809547084,4.3888548873975965,7.14729220536798,0.41301218172821363,-65.435519242657
479.890472,-7.2196274839810854,3.70194759083,5.932200688394826,0.2364153123630307,-42.8282791304268,-9.227000454806234,4.4180333844226105,7.139566397602329,0.4093762369972482,-65.87678239779599
481.475159,-7.279781208315584,3.726571436585,5.9274962993633125,0.2344936938761703,-43.15087617246521,-9.298692388768306,4.4474203408635775,7.132039908866803,0.40582573682984274,-66.31864521697155
483.059875,-7.339939607016083,3.7513596888775003,5.922845265840121,0.23260863087610897,-43.473326552967606,-9.370390596457568,4.477003505801146,7.1246024626696,0.4023449463731263,-66.76030791969765
484.644531,-7.400107170292749,3.7763019301041663,5.918247087918069,0.230758543794168,-43.79566271086669,-9.442100436483809,4.506770446504113,7.117253217510568,0.39893093183628064,-67.20181971162232
486.229187,-7.460287026395004,3.8013948337266674,5.913686626421556,0.22894132284283833,-44.11779961725837,-9.513824267512957,4.536717192965603,7.109973036721048,0.3955797755661498,-67.6430340181195
487.813873,-7.520478473087753,3.8266229307533335,5.909171042994791,0.2271560241752605,-44.439793622635825,-9.585561938848457,4.566825283951373,7.102770794401918,0.3922897201811061,-68.08404938718344
489.398529,-7.580687348859417,3.8519802118875,5.904706771967164,0.2254018248081076,-44.76173592497601,-9.657321105503542,4.597087547757172,7.095654100525185,0.3890591809217945,-68.52501010235461
490.983215,-7.640917728404334,3.877458988292501,5.900278887952234,0.22367657511164976,-45.08354555748403,-9.729105255991023,4.627494808257123,7.088604190240023,0.3858842103245441,-68.9657762849042
492.56781,-7.701176428012668,3.903048997071666,5.895894000124457,0.22197935602590146,-45.40531989581979,-9.80092321232139,4.6580348173523545,7.081628981491849,0.3827630842608639,-69.40650186575134
494.152496,-7.761459835907668,3.92875047495,5.8915586338657215,0.22031012274993358,-45.72709570764385,-9.872771351068518,4.688707857558746,7.0747361986490604,0.3796955861304319,-69.84725285838984
495.737122,-7.82178686269567,3.954545608333334,5.887257811439015,0.21866588312671262,-46.04887580681615,-9.944670866766623,4.719492669511648,7.067907035969276,0.3766763381126696,-70.28800918961849
497.321716,-7.882149145045417,3.9804377597625002,5.882998129594098,0.21704698971059666,-46.370668677483906,-10.016612465373242,4.750393266184583,7.0611493205476545,0.37370582525241686,-70.72879630405944
498.906403,-7.942565787375665,4.006409674795833,5.878778899365457,0.2154514874053256,-46.69258815764605,-10.088618946768106,4.781389055525006,7.0544619067799985,0.37078052840684755,-71.16977805199456
500.49102800000003,-8.003026466756001,4.032465418691666,5.87462808485307,0.21388119835520228,-47.01480404542724,-10.160680738314005,4.812484889154014,7.0478790037897205,0.36790355074473907,-71.61124843977392
502.075592,-8.063531151435669,4.058590021463333,5.87058103979865,0.21233725879792867,-47.33761309144401,-10.232801235118934,4.843662901367344,7.041444137916191,0.36507685540585344,-72.05369827148978
503.660217,-8.124110650571085,4.08478161948,5.866571992673921,0.21081394041103374,-47.66068000802424,-10.305011024443473,4.874920868042952,7.035075306265207,0.36229015201625164,-72.496528588853
505.244812,-8.184769781035168,4.111032519100001,5.862600437437623,0.20931039420768083,-47.984034898623015,-10.37731585491178,4.9062496073205075,7.028771621949689,0.3595418591827082,-72.93978319301249
506.829407,-8.245520972315418,4.137340767226667,5.858665405657627,0.20782570845902562,-48.30774847212878,-10.449730560307788,4.9376467883063215,7.0225314087178505,0.3568302682824256,-73.38356107240023
508.413971,-8.30637427824142,4.1636951782425005,5.854766381863456,0.20635879590929782,-48.63188087942319,-10.522267139222425,4.969099061694297,7.016353778662875,0.35415339878754376,-73.82794880238346
509.998535,-8.3673424341065,4.190093681123334,5.850902437206418,0.20490881290739107,-48.95650424065441,-10.594940790398976,5.000603955851956,7.010237122969092,0.35150967170501185,-74.27304724451439
511.583099,-8.428443390009,4.216530801649999,5.84707263009837,0.20347465401290796,-49.28172066005515,-10.667772936110923,5.032154937655193,7.004179826554189,0.348897063733141,-74.71899999336888
513.167603,-8.489686020527667,4.243003570163334,5.843276246193804,0.2020556668284672,-49.60758066139292,-10.740774167590102,5.063748463009175,6.9981806422526605,0.34631434500529634,-75.16587786243649
514.752197,-8.551095791191917,4.269503015311668,5.839505235090185,0.2006500372499048,-49.93416863842285,-10.813974189955683,5.0953738251898875,6.992229199991438,0.34375826188224107,-75.61378609896188
516.336731,-8.612694816917333,4.2960294248,5.835772525350032,0.19925767032441613,-50.2617277817908,-10.887400768632665,5.127031367554512,6.986340832172683,0.34122857385528554,-76.06309254612664
517.921265,-8.674512577829333,4.3225788320000005,5.832069843222093,0.19787687684060162,-50.59036320980919,-10.961088399849608,5.158716356190435,6.980504783937746,0.3387222413335821,-76.51393001231472
519.505737,-8.736600806447917,4.349160876861667,5.828394894874751,0.19650610050717826,-50.92035953885967,-11.03509882300038,5.190440295750242,6.974717158868381,0.33623643012766014,-76.96669311058902
521.09021,-8.798969089286082,4.3758154394325,5.824794906058117,0.19514900811590685,-51.2521903298364,-11.109448281908966,5.222250780473694,6.9690349485229675,0.33377741910725894,-77.42213333543202
522.674683,-8.861645371058083,4.4025734109500005,5.821246576338973,0.19380424593737788,-51.58582277700198,-11.184168067514067,5.25418467704116,6.9634284243053735,0.33134266120134936,-77.88015382353595
524.259155,-8.924646090012084,4.429467806387501,5.817720029333588,0.19247052853625216,-51.92109231257699,-11.259275053064886,5.286281386673426,6.95785997803243,0.3289297324727435,-78.34045927337914
525.843628,-8.987983819012669,4.4565328852091675,5.8142136704468665,0.19114834487131663,-52.2580583902587,-11.33478424345658,5.3185817958100525,6.952326831066955,0.32653934453956,-78.80312462013814
527.428101,-9.051658225264,4.483800727735,5.810726411117337,0.1898385040151807,-52.59670951394901,-11.410695241518985,5.351124190223934,6.946827058475659,0.3241727809424584,-79.26812645980353
529.012573,-9.115665458153584,4.511298564045,5.807257462498739,0.18854174524168751,-52.93701625750439,-11.487003451796838,5.383941067242372,6.941359254236752,0.32183122008988474,-79.7354177135795
530.596985,-9.180007177432335,4.53905917126,5.803798760763124,0.18725835489580425,-53.27891428017837,-11.563710169230198,5.417071544224681,6.935912961378383,0.3195150330494815,-80.20488724438675
532.181335,-9.244671781869418,4.567105197887499,5.800363932239951,0.18598988569308053,-53.62246076895181,-11.640802920279931,5.450542650689729,6.93050466333798,0.3172268475899066,-80.67663892399844
533.765747,-9.309657294286417,4.595464812345,5.796945216977355,0.18473652274444952,-53.96757332381199,-11.718278659402518,5.484388003809517,6.925124432013266,0.3149668753314613,-81.15053784536805
535.350159,-9.37495519086875,4.6241656257658335,5.793542074502,0.18349898709849086,-54.31419734486903,-11.796127213980299,5.5186405556736835,6.919771297408127,0.3127362734150405,-81.62650251587577
536.934509,-9.440548857197252,4.653229380128334,5.790154371262252,0.18227803884980504,-54.66223523261553,-11.874328755785918,5.553326253917562,6.914444983070078,0.31053628331954697,-82.1043928927687
538.518921,-9.506434767399004,4.682680689586667,5.7867815588413345,0.18107408415799858,-55.01166140231266,-11.952879076919638,5.588474473931316,6.90914452362541,0.30836752379662613,-82.58416901585606
540.10321,-9.572595985853997,4.712541788806667,5.7834235211108735,0.1798878207269994,-55.36237678267954,-12.031757965821809,5.624111751340728,6.903869678064929,0.3062311292862234,-83.06568899405336
541.687561,-9.638999140856,4.742836031835001,5.780149988602595,0.17872413954656838,-55.714860774159234,-12.11093245102884,5.660265957679718,6.898705812219641,0.304135573704661,-83.54976009131212
543.271851,-9.705645154649002,4.77358524019,5.7768838831213865,0.17757895450568859,-56.068385069186995,-12.190396091307782,5.696963135509427,6.893558305867173,0.30207361243782194,-84.03520622704548
544.85614,-9.772523034812666,4.804805157570833,5.773639019259181,0.17645325569505563,-56.42302031040356,-12.27013713898181,5.734222073909608,6.888444000759474,0.30004691440860154,-84.52215256351526
546.44043,-9.839614661791083,4.836517994980001,5.770401444312117,0.17534686570230504,-56.778526655873954,-12.350132598563006,5.7720692802654,6.8833457657428365,0.29805508735727887,-85.01023292868123
548.024658,-9.906894256584751,4.868741667573334,5.767185240753456,0.17426115027538105,-57.13489433828076,-12.430353075388826,5.810526135148678,6.8782808820826995,0.29610044832058663,-85.49945991598486
549.608948,-9.974357607466086,4.9014969608225005,5.7639761780055,0.17319545180699364,-57.49195964034245,-12.510792172225175,5.849617444666359,6.873231768493623,0.29418177642906684,-85.98957420715942
551.193176,-10.041970316364335,4.93479579408,5.760788660936286,0.1721511435858393,-57.849668731970425,-12.591410207942868,5.889357433789483,6.868216253700691,0.29230141336787535,-86.48052824720601
552.777344,-10.109719532805668,4.968652893483334,5.757608826127354,0.17112760260462012,-58.207810411754025,-12.672190475693055,5.929763677204211,6.863217378356684,0.2904582130793771,-86.97199789462263
554.361572,-10.177582090359751,5.00309223462,5.754450447928855,0.17012610554966498,-58.566391818703366,-12.753106698411658,5.970864788212969,6.858251904670833,0.288654323866936,-87.4640183048521
555.94574,-10.245537342682752,5.0381178640375,5.751300117270674,0.16914593883901657,-58.92516012047238,-12.834132865552986,6.012665596106696,6.8533036478764,0.2868884658148897,-87.95620958482468
557.529907,-10.313556983489752,5.073753094443333,5.748171686633486,0.1681884198058628,-59.28409624097686,-12.915236565804857,6.055193923083704,6.848389500579696,0.2851628576653472,-88.44857049476096
559.114014,-10.38162343087692,5.1100076216,5.7450515205909465,0.16725283609367655,-59.64296147776204,-12.996395445997532,6.098461340405163,6.843492893177376,0.28347621229388437,-88.94073987160692
560.69812,-10.449703441347914,5.146895796791666,5.74197437758768,0.16634141211319908,-60.00192941360953,-13.077573257570908,6.14248497539419,6.838656331826327,0.2818323435101186,-89.43302916280993
562.282288,-10.517768049891083,5.18442649296,5.738947429147272,0.16545468469503644,-60.36091791028975,-13.158736117201924,6.187275417328876,6.833888677490073,0.2802321346204803,-89.92533776142591
563.866333,-10.585799422447666,5.2226132397375,5.735936253365011,0.16459090565093812,-60.719470678067964,-13.23985931563894,6.232848812944577,6.8291479528317405,0.2786724885537519,-90.41695814117591
565.450378,-10.65377370751142,5.2614705675458335,5.732940933986517,0.1637502365332667,-61.07745538922151,-13.320914387662425,6.279222503353354,6.824434281441218,0.2771536306627812,-90.907704807307
567.034485,-10.721668650696918,5.301003737773334,5.729961721210262,0.16293259203202376,-61.434750955993415,-13.401874774112546,6.32640276767957,6.819748078169834,0.27567537560380256,-91.3974097346268
568.61853,-10.789450469930417,5.34122544036,5.726998899486128,0.16213828919145093,-61.79117096735159,-13.482700158284128,6.374404750540264,6.815089798683169,0.27423822030838296,-91.88581230742611
570.202515,-10.857088002484168,5.382143693985,5.724045933828541,0.1613671234657186,-62.14647043383814,-13.563352664667363,6.423238021706859,6.810451621607462,0.27284176546127586,-92.37255714951773
571.786499,-10.924556674139,5.423774071823334,5.721116504535753,0.16061989515807332,-62.50066149315285,-13.643804335217226,6.4729211667496145,6.805850165854837,0.2714873434236367,-92.8576879977291
573.370483,-10.991821864806418,5.46611419128,5.71820432025774,0.15989623785646867,-62.853483274839554,-13.724013168250693,6.523451342196547,6.801278026912594,0.270174291289054,-93.34082920228252
574.954407,-11.058857788716,5.5091786136525,5.715309360287451,0.15919624310432462,-63.20479343393634,-13.803948390129898,6.574845926008017,6.796735151145519,0.2689027129964958,-93.82178124779448
576.538269,-11.125620344979417,5.552973291112501,5.712432114484206,0.15852022339244656,-63.55435095221927,-13.883557369316405,6.6271120217133115,6.7922223380154465,0.2676731059904474,-94.30020849498985
578.122192,-11.192083989295002,5.5975079929066665,5.709572609759697,0.15786813735607888,-63.90201619140878,-13.962809620349578,6.680261288272165,6.787739618507925,0.26648535203758916,-94.77591604573043
579.706055,-11.258216402126248,5.642785717215001,5.706724306226052,0.15723962209907688,-64.24753718676666,-14.041665887373878,6.734297303817176,6.783279165011604,0.2653387865583521,-95.2485396558774
581.289917,-11.323959559159334,5.688817914765,5.703942215225346,0.15663799753483038,-64.59121097299352,-14.120062398710076,6.789233734045956,6.778907976210262,0.2642390947150235,-95.71860361920234
582.873779,-11.389294409634417,5.735603578268334,5.7011922613898705,0.15606116856645036,-64.93255715089865,-14.197972995146747,6.845069376825476,6.7745846675988615,0.26318262066963144,-96.18537016390384
584.457581,-11.454175244845247,5.78315195215,5.698454297815202,0.15550846073639676,-65.27109415191688,-14.275341072647452,6.901815264774989,6.770284881289371,0.262168147603578,-96.64812583939423
586.041382,-11.518563029689755,5.831470359641667,5.695735305224227,0.15498033964939933,-65.60668611365448,-14.352120729917107,6.959480137694614,6.766017149320467,0.26119643391281616,-97.10669498773693
587.625122,-11.582416602677084,5.880560162545001,5.693035581433772,0.1544768683341032,-65.9391098380299,-14.428262843396757,7.018065620805958,6.761781951852585,0.26026755022288783,-97.56076729106546
589.208862,-11.645682678134749,5.930430182110001,5.6903554386991875,0.1539984682798409,-66.26807376488898,-14.503703820106166,7.077582241696472,6.757579778920566,0.2593821717429919,-98.0099356542024
590.792603,-11.708317144517666,5.98108141596,5.687701935414438,0.15354555577815082,-66.59341808331918,-14.578391700132936,7.138031190964639,6.7534192933724215,0.2585409766959824,-98.45399177401815
592.376282,-11.770266056885001,6.032516419249999,5.685061875334868,0.15311777683337252,-66.91469082254498,-14.652260734979048,7.1994155180215635,6.7492846395406545,0.25774331006450873,-98.89227831313875
593.9599,-11.831463854946419,6.0847364519200005,5.682442576959152,0.15271595272713254,-67.23161395710079,-14.725233367086943,7.261736726523593,6.745184901080458,0.25699054189084636,-99.32442177256101
595.543579,-11.891855206699418,6.1377494601825004,5.679844232016511,0.15234046339188304,-67.54388520374721,-14.797243561314767,7.325004299757898,6.741120363851596,0.25628327251638394,-99.7499999000509
597.127197,-11.951361540006673,6.1915638736,5.677274101554248,0.15199245028477948,-67.85115534939138,-14.86819823113532,7.389228297858403,6.7371000012850715,0.2556234071410882,-100.16853832208847
598.710815,-12.009903110902666,6.246170958333334,5.674719444447887,0.1516718150745842,-68.15283070937453,-14.938000838878589,7.454398297556797,6.733108709974942,0.25501073742704283,-100.57918355786641
600.294312,-12.067378172831003,6.301574125583334,5.672194593971944,0.15138034060284028,-68.44851723534704,-15.006531325024266,7.520518369899143,6.729164158263365,0.25444826962934647,-100.98141273220973
